fire_exposure_id,기상셀ID,기준시각,기후지형유형,date,month,hour,matched_control_n,full_5_matched,is_ys0071,is_less_than_5_matched,is_2021_feb_cluster,control_row_n,fire_value,control_mean,feature,variable,window_h,risk_direction,feature_family,delta,risk_direction_match
FE_00882,YS_0040,2021-02-02 10:00:00,영서 내륙형,2021-02-02,2,10,5,True,False,False,True,5,35.63666666666667,77.96633333333332,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-42.329666666666654,True
FE_00883,YS_0040,2021-02-03 10:00:00,영서 내륙형,2021-02-03,2,10,5,True,False,False,True,5,70.00833333333333,81.54966666666665,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-11.541333333333327,True
FE_00884,YS_0040,2021-02-03 11:00:00,영서 내륙형,2021-02-03,2,11,5,True,False,False,True,5,68.67,80.864,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-12.194000000000003,True
FE_00885,YS_0040,2021-02-03 12:00:00,영서 내륙형,2021-02-03,2,12,5,True,False,False,True,5,64.24833333333333,71.457,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-7.208666666666659,True
FE_00886,YS_0040,2021-02-25 10:00:00,영서 내륙형,2021-02-25,2,10,5,True,False,False,True,5,62.81833333333333,74.68733333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-11.869,True
FE_00887,YS_0040,2021-03-08 15:00:00,영서 내륙형,2021-03-08,3,15,5,True,False,False,False,5,55.50999999999999,47.70466666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,7.80533333333333,False
FE_00888,YS_0040,2021-04-27 11:00:00,영서 내륙형,2021-04-27,4,11,5,True,False,False,False,5,79.58666666666669,67.14466666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,12.442000000000021,False
FE_00889,YS_0041,2021-02-01 13:00:00,고지·산간형,2021-02-01,2,13,5,True,False,False,True,5,70.48,55.529666666666664,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,14.95033333333334,False
FE_00890,YS_0042,2020-04-15 08:00:00,영서 내륙형,2020-04-15,4,8,5,True,False,False,False,5,72.81833333333333,74.019,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-1.2006666666666774,True
FE_00891,YS_0042,2020-04-30 08:00:00,영서 내륙형,2020-04-30,4,8,5,True,False,False,False,5,84.43,86.70833333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-2.278333333333336,True
FE_00892,YS_0042,2021-02-03 11:00:00,영서 내륙형,2021-02-03,2,11,5,True,False,False,True,5,74.02,74.86866666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.8486666666666736,True
FE_00893,YS_0042,2021-02-03 14:00:00,영서 내륙형,2021-02-03,2,14,5,True,False,False,True,5,56.526666666666664,62.98266666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-6.455999999999996,True
FE_00894,YS_0042,2021-02-03 17:00:00,영서 내륙형,2021-02-03,2,17,5,True,False,False,True,5,40.23166666666667,40.55866666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.3269999999999982,True
FE_00895,YS_0042,2021-02-06 13:00:00,영서 내륙형,2021-02-06,2,13,5,True,False,False,True,5,78.94833333333334,62.775999999999996,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,16.17233333333334,False
FE_00896,YS_0042,2021-02-08 10:00:00,영서 내륙형,2021-02-08,2,10,5,True,False,False,True,5,75.88166666666667,76.12333333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.24166666666666003,True
FE_00897,YS_0042,2021-02-19 10:00:00,영서 내륙형,2021-02-19,2,10,5,True,False,False,True,5,86.28500000000001,81.76666666666665,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,4.518333333333359,False
FE_00898,YS_0042,2021-02-20 10:00:00,영서 내륙형,2021-02-20,2,10,5,True,False,False,True,5,89.62833333333333,74.44000000000001,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,15.188333333333318,False
FE_00899,YS_0042,2021-02-21 10:00:00,영서 내륙형,2021-02-21,2,10,5,True,False,False,True,5,85.24166666666667,77.98766666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,7.254000000000005,False
FE_00900,YS_0042,2021-03-30 10:00:00,영서 내륙형,2021-03-30,3,10,5,True,False,False,False,5,83.795,84.68666666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.8916666666666657,True
FE_00901,YS_0042,2021-04-10 15:00:00,영서 내륙형,2021-04-10,4,15,5,True,False,False,False,5,47.22333333333333,49.72,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-2.4966666666666697,True
FE_00902,YS_0042,2021-04-22 21:00:00,영서 내륙형,2021-04-22,4,21,5,True,False,False,False,5,23.261666666666667,49.73466666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-26.473000000000003,True
FE_00903,YS_0043,2020-04-10 11:00:00,영서 내륙형,2020-04-10,4,11,5,True,False,False,False,5,70.195,70.97266666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.7776666666666756,True
FE_00904,YS_0043,2020-04-10 12:00:00,영서 내륙형,2020-04-10,4,12,5,True,False,False,False,5,62.98833333333332,61.96733333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,1.0209999999999795,False
FE_00905,YS_0043,2020-04-26 17:00:00,영서 내륙형,2020-04-26,4,17,5,True,False,False,False,5,33.120000000000005,30.05866666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,3.0613333333333337,False
FE_00906,YS_0043,2020-12-12 11:00:00,영서 내륙형,2020-12-12,12,11,5,True,False,False,False,5,65.78,82.64866666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-16.86866666666667,True
FE_00907,YS_0043,2020-12-12 12:00:00,영서 내륙형,2020-12-12,12,12,5,True,False,False,False,5,61.48500000000001,71.36233333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-9.877333333333333,True
FE_00908,YS_0043,2020-12-12 15:00:00,영서 내륙형,2020-12-12,12,15,5,True,False,False,False,5,44.355,52.82733333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-8.472333333333331,True
FE_00909,YS_0043,2021-02-01 09:00:00,영서 내륙형,2021-02-01,2,9,5,True,False,False,True,5,96.07499999999999,77.37566666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,18.69933333333333,False
FE_00910,YS_0043,2021-02-01 11:00:00,영서 내륙형,2021-02-01,2,11,5,True,False,False,True,5,98.625,66.91366666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,31.71133333333333,False
FE_00911,YS_0043,2021-02-11 10:00:00,영서 내륙형,2021-02-11,2,10,5,True,False,False,True,5,91.07833333333333,74.99600000000001,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,16.082333333333324,False
FE_00912,YS_0043,2021-02-12 18:00:00,영서 내륙형,2021-02-12,2,18,5,True,False,False,True,5,28.191666666666666,46.221999999999994,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-18.030333333333328,True
FE_00913,YS_0043,2021-02-23 08:00:00,영서 내륙형,2021-02-23,2,8,5,True,False,False,True,5,57.526666666666664,65.16633333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-7.639666666666663,True
FE_00914,YS_0043,2021-02-26 10:00:00,영서 내륙형,2021-02-26,2,10,5,True,False,False,True,5,76.54666666666667,71.806,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,4.7406666666666695,False
FE_00915,YS_0043,2021-03-26 18:00:00,영서 내륙형,2021-03-26,3,18,5,True,False,False,False,5,20.833333333333332,38.621,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-17.78766666666667,True
FE_00916,YS_0043,2021-04-01 17:00:00,영서 내륙형,2021-04-01,4,17,5,True,False,False,False,5,23.215,38.94766666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-15.73266666666667,True
FE_00917,YS_0043,2021-04-25 14:00:00,영서 내륙형,2021-04-25,4,14,5,True,False,False,False,5,45.958333333333336,46.699666666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.7413333333333298,True
FE_00918,YS_0043,2021-04-25 15:00:00,영서 내륙형,2021-04-25,4,15,5,True,False,False,False,5,41.395,52.232000000000006,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-10.837000000000003,True
FE_00919,YS_0043,2021-04-25 16:00:00,영서 내륙형,2021-04-25,4,16,5,True,False,False,False,5,37.57833333333333,48.99,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-11.411666666666669,True
FE_00920,YS_0043,2021-04-25 17:00:00,영서 내륙형,2021-04-25,4,17,5,True,False,False,False,5,35.23166666666666,40.172000000000004,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-4.940333333333342,True
FE_00921,YS_0047,2020-12-07 09:00:00,고지·산간형,2020-12-07,12,9,5,True,False,False,False,5,75.42833333333334,59.70666666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,15.721666666666678,False
FE_00922,YS_0049,2020-01-03 12:00:00,고지·산간형,2020-01-03,1,12,5,True,False,False,False,5,62.05166666666668,74.56133333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-12.50966666666666,True
FE_00923,YS_0049,2021-02-01 11:00:00,고지·산간형,2021-02-01,2,11,5,True,False,False,True,5,82.32833333333333,66.19233333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,16.135999999999996,False
FE_00924,YS_0049,2021-02-09 13:00:00,고지·산간형,2021-02-09,2,13,5,True,False,False,True,5,38.096666666666664,52.634,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-14.537333333333336,True
FE_00925,YS_0049,2021-02-15 11:00:00,고지·산간형,2021-02-15,2,11,5,True,False,False,True,5,79.49500000000002,64.86733333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,14.627666666666684,False
FE_00926,YS_0049,2021-03-30 13:00:00,고지·산간형,2021-03-30,3,13,5,True,False,False,False,5,43.33166666666667,63.76166666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-20.43,True
FE_00927,YS_0049,2021-05-08 10:00:00,고지·산간형,2021-05-08,5,10,5,True,False,False,False,5,73.735,77.113,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-3.378,True
FE_00928,YS_0049,2021-05-08 11:00:00,고지·산간형,2021-05-08,5,11,5,True,False,False,False,5,66.72166666666665,77.32033333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-10.598666666666688,True
FE_00929,YS_0049,2021-05-13 15:00:00,고지·산간형,2021-05-13,5,15,5,True,False,False,False,5,36.81666666666667,76.79266666666668,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-39.976000000000006,True
FE_00930,YS_0049,2021-05-13 16:00:00,고지·산간형,2021-05-13,5,16,5,True,False,False,False,5,33.675000000000004,59.543000000000006,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-25.868000000000002,True
FE_00931,YS_0050,2020-03-28 19:00:00,영서 내륙형,2020-03-28,3,19,5,True,False,False,False,5,23.945000000000004,27.212,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-3.266999999999996,True
FE_00932,YS_0050,2020-04-03 14:00:00,영서 내륙형,2020-04-03,4,14,5,True,False,False,False,5,37.68666666666666,49.455666666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-11.769000000000005,True
FE_00933,YS_0050,2020-04-03 15:00:00,영서 내륙형,2020-04-03,4,15,5,True,False,False,False,5,29.76,37.632,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-7.871999999999996,True
FE_00934,YS_0050,2020-04-10 18:00:00,영서 내륙형,2020-04-10,4,18,5,True,False,False,False,5,27.804999999999996,42.39366666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-14.588666666666672,True
FE_00935,YS_0050,2020-06-07 23:00:00,영서 내륙형,2020-06-07,6,23,5,True,False,False,False,5,68.44666666666667,72.45533333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-4.00866666666667,True
FE_00936,YS_0050,2021-02-01 21:00:00,영서 내륙형,2021-02-01,2,21,5,True,False,False,True,5,65.14,48.74633333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,16.393666666666668,False
FE_00937,YS_0050,2021-02-02 10:00:00,영서 내륙형,2021-02-02,2,10,5,True,False,False,True,5,33.708333333333336,69.257,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-35.54866666666667,True
FE_00938,YS_0050,2021-02-12 18:00:00,영서 내륙형,2021-02-12,2,18,5,True,False,False,True,5,30.61,41.349666666666664,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-10.739666666666665,True
FE_00939,YS_0050,2021-02-19 12:00:00,영서 내륙형,2021-02-19,2,12,5,True,False,False,True,5,64.91666666666667,70.89666666666668,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-5.980000000000004,True
FE_00940,YS_0050,2021-02-22 21:00:00,영서 내륙형,2021-02-22,2,21,5,True,False,False,True,5,26.970000000000002,48.913,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-21.942999999999994,True
FE_00941,YS_0050,2021-02-26 10:00:00,영서 내륙형,2021-02-26,2,10,5,True,False,False,True,5,73.84333333333333,78.94233333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-5.099000000000004,True
FE_00942,YS_0050,2021-02-27 12:00:00,영서 내륙형,2021-02-27,2,12,5,True,False,False,True,5,81.35000000000001,73.59933333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,7.750666666666675,False
FE_00943,YS_0050,2021-03-11 17:00:00,영서 내륙형,2021-03-11,3,17,5,True,False,False,False,5,34.29166666666667,60.69,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-26.398333333333326,True
FE_00944,YS_0050,2021-03-18 11:00:00,영서 내륙형,2021-03-18,3,11,5,True,False,False,False,5,85.40666666666665,85.047,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,0.35966666666665503,False
FE_00945,YS_0050,2021-03-25 14:00:00,영서 내륙형,2021-03-25,3,14,5,True,False,False,False,5,60.21833333333333,62.588,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-2.3696666666666744,True
FE_00946,YS_0050,2021-04-10 18:00:00,영서 내륙형,2021-04-10,4,18,5,True,False,False,False,5,33.45333333333333,45.583333333333336,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-12.130000000000003,True
FE_00947,YS_0050,2021-04-11 12:00:00,영서 내륙형,2021-04-11,4,12,5,True,False,False,False,5,69.69333333333334,73.82666666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-4.133333333333326,True
FE_00948,YS_0050,2021-04-24 16:00:00,영서 내륙형,2021-04-24,4,16,5,True,False,False,False,5,25.164999999999996,40.94866666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-15.783666666666665,True
FE_00949,YS_0050,2021-05-03 07:00:00,영서 내륙형,2021-05-03,5,7,5,True,False,False,False,5,94.87,95.23633333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.36633333333332985,True
FE_00950,YS_0051,2020-04-11 12:00:00,영서 내륙형,2020-04-11,4,12,5,True,False,False,False,5,64.80833333333334,58.986333333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,5.822000000000003,False
FE_00951,YS_0051,2020-09-16 09:00:00,영서 내륙형,2020-09-16,9,9,5,True,False,False,False,5,96.21166666666666,96.19200000000001,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,0.019666666666651622,False
FE_00952,YS_0051,2020-10-16 15:00:00,영서 내륙형,2020-10-16,10,15,5,True,False,False,False,5,73.32666666666667,62.87133333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,10.455333333333328,False
FE_00953,YS_0051,2020-10-16 16:00:00,영서 내륙형,2020-10-16,10,16,5,True,False,False,False,5,72.45666666666666,41.253,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,31.203666666666663,False
FE_00954,YS_0051,2021-01-29 14:00:00,영서 내륙형,2021-01-29,1,14,5,True,False,False,False,5,32.36333333333333,51.315999999999995,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-18.952666666666666,True
FE_00955,YS_0051,2021-02-22 14:00:00,영서 내륙형,2021-02-22,2,14,5,True,False,False,True,5,70.00166666666668,70.296,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.2943333333333271,True
FE_00956,YS_0051,2021-03-14 18:00:00,영서 내륙형,2021-03-14,3,18,5,True,False,False,False,5,47.349999999999994,34.891999999999996,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,12.457999999999998,False
FE_00957,YS_0051,2021-04-06 09:00:00,영서 내륙형,2021-04-06,4,9,5,True,False,False,False,5,78.35000000000001,80.503,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-2.1529999999999916,True
FE_00958,YS_0051,2021-04-07 18:00:00,영서 내륙형,2021-04-07,4,18,5,True,False,False,False,5,19.715,41.330666666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-21.615666666666666,True
FE_00959,YS_0051,2021-04-14 11:00:00,영서 내륙형,2021-04-14,4,11,5,True,False,False,False,5,69.85833333333333,67.93133333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,1.9270000000000067,False
FE_00960,YS_0052,2020-03-05 14:00:00,영서 내륙형,2020-03-05,3,14,5,True,False,False,False,5,64.53833333333334,95.09133333333332,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-30.552999999999983,True
FE_00961,YS_0052,2020-03-08 12:00:00,영서 내륙형,2020-03-08,3,12,5,True,False,False,False,5,96.70333333333333,96.59066666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,0.11266666666666936,False
FE_00962,YS_0052,2020-03-09 20:00:00,영서 내륙형,2020-03-09,3,20,5,True,False,False,False,5,94.58999999999999,93.91,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,0.6799999999999926,False
FE_00963,YS_0052,2020-03-31 10:00:00,영서 내륙형,2020-03-31,3,10,5,True,False,False,False,5,96.83999999999999,97.281,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.4410000000000167,True
FE_00964,YS_0052,2020-04-24 11:00:00,영서 내륙형,2020-04-24,4,11,5,True,False,False,False,5,96.34166666666665,97.04766666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.7060000000000173,True
FE_00965,YS_0052,2020-05-01 15:00:00,영서 내륙형,2020-05-01,5,15,5,True,False,False,False,5,96.63000000000001,96.96066666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-0.33066666666665867,True
FE_00966,YS_0052,2020-05-03 12:00:00,영서 내륙형,2020-05-03,5,12,5,True,False,False,False,5,97.36666666666667,97.35499999999999,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,0.011666666666684478,False
FE_00967,YS_0052,2020-05-03 19:00:00,영서 내륙형,2020-05-03,5,19,5,True,False,False,False,5,95.27499999999999,95.24266666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,0.032333333333326664,False
FE_00968,YS_0052,2020-05-07 06:00:00,영서 내륙형,2020-05-07,5,6,5,True,False,False,False,5,96.37166666666667,97.98366666666666,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-1.6119999999999948,True
FE_00969,YS_0052,2021-02-01 19:00:00,영서 내륙형,2021-02-01,2,19,5,True,False,False,True,5,59.63333333333335,33.18033333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,26.45300000000001,False
FE_00970,YS_0052,2021-02-14 17:00:00,영서 내륙형,2021-02-14,2,17,5,True,False,False,True,5,37.13833333333333,36.70466666666667,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,0.4336666666666602,False
FE_00971,YS_0052,2021-02-14 18:00:00,영서 내륙형,2021-02-14,2,18,5,True,False,False,True,5,34.24166666666667,35.42033333333334,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,-1.1786666666666719,True
FE_00972,YS_0052,2021-04-01 18:00:00,영서 내륙형,2021-04-01,4,18,5,True,False,False,False,5,25.62833333333333,24.037,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,1.5913333333333313,False
FE_00973,YS_0052,2021-04-15 09:00:00,영서 내륙형,2021-04-15,4,9,5,True,False,False,False,5,94.165,87.64633333333333,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,6.518666666666675,False
FE_00974,YS_0052,2021-04-15 13:00:00,영서 내륙형,2021-04-15,4,13,5,True,False,False,False,5,66.11666666666667,50.856,humidity_mean_6h,humidity_mean,6.0,lower,hourly_window,15.260666666666673,False
