analysis_id,fire_exposure_id,sample_group,target,기상셀ID,기준시각,기후지형유형,date,month,hour,rh_mean_3h_drop_le_m5,rh_mean_3h_drop_le_m10,rh_mean_6h_drop_le_m5,rh_mean_6h_drop_le_m10,rh_min_6h_drop_le_m10,wind_mean_3h_inc_ge_0p5,wind_max_6h_inc_ge_1p0,pressure_abs_change_3h_ge_1p0,ffmc_1d_change_ge_3,isi_1d_change_ge_0p5
FE_00792,FE_00792,fire,1,YS_0029,2020-12-03 10:00:00,영서 내륙형,2020-12-03,12,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00793,FE_00793,fire,1,YS_0029,2021-02-03 09:00:00,영서 내륙형,2021-02-03,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00794,FE_00794,fire,1,YS_0029,2021-03-19 11:00:00,영서 내륙형,2021-03-19,3,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
FE_00795,FE_00795,fire,1,YS_0029,2021-03-19 12:00:00,영서 내륙형,2021-03-19,3,12,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00796,FE_00796,fire,1,YS_0030,2020-01-21 14:00:00,영서 내륙형,2020-01-21,1,14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00797,FE_00797,fire,1,YS_0030,2020-01-21 15:00:00,영서 내륙형,2020-01-21,1,15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
FE_00798,FE_00798,fire,1,YS_0030,2020-03-07 16:00:00,영서 내륙형,2020-03-07,3,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00799,FE_00799,fire,1,YS_0030,2020-05-17 10:00:00,영서 내륙형,2020-05-17,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00800,FE_00800,fire,1,YS_0030,2020-11-15 21:00:00,영서 내륙형,2020-11-15,11,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00801,FE_00801,fire,1,YS_0030,2020-11-26 12:00:00,영서 내륙형,2020-11-26,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00802,FE_00802,fire,1,YS_0030,2021-01-27 17:00:00,영서 내륙형,2021-01-27,1,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FE_00803,FE_00803,fire,1,YS_0030,2021-02-07 18:00:00,영서 내륙형,2021-02-07,2,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00804,FE_00804,fire,1,YS_0030,2021-03-10 09:00:00,영서 내륙형,2021-03-10,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00805,FE_00805,fire,1,YS_0030,2021-03-22 15:00:00,영서 내륙형,2021-03-22,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00806,FE_00806,fire,1,YS_0030,2021-05-06 17:00:00,영서 내륙형,2021-05-06,5,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00807,FE_00807,fire,1,YS_0031,2020-10-31 15:00:00,고지·산간형,2020-10-31,10,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00808,FE_00808,fire,1,YS_0032,2020-05-17 20:00:00,고지·산간형,2020-05-17,5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00809,FE_00809,fire,1,YS_0032,2021-01-27 14:00:00,고지·산간형,2021-01-27,1,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00810,FE_00810,fire,1,YS_0032,2021-02-01 09:00:00,고지·산간형,2021-02-01,2,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
FE_00811,FE_00811,fire,1,YS_0032,2021-02-01 11:00:00,고지·산간형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
FE_00812,FE_00812,fire,1,YS_0032,2021-02-12 09:00:00,고지·산간형,2021-02-12,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00813,FE_00813,fire,1,YS_0032,2021-02-16 09:00:00,고지·산간형,2021-02-16,2,9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00814,FE_00814,fire,1,YS_0032,2021-02-25 16:00:00,고지·산간형,2021-02-25,2,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00815,FE_00815,fire,1,YS_0032,2021-03-24 15:00:00,고지·산간형,2021-03-24,3,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
FE_00816,FE_00816,fire,1,YS_0032,2021-04-24 19:00:00,고지·산간형,2021-04-24,4,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00817,FE_00817,fire,1,YS_0033,2020-04-15 11:00:00,고지·산간형,2020-04-15,4,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00818,FE_00818,fire,1,YS_0033,2020-10-21 14:00:00,고지·산간형,2020-10-21,10,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00819,FE_00819,fire,1,YS_0033,2021-01-18 23:00:00,고지·산간형,2021-01-18,1,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00820,FE_00820,fire,1,YS_0033,2021-02-02 10:00:00,고지·산간형,2021-02-02,2,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00821,FE_00821,fire,1,YS_0034,2020-11-26 13:00:00,영서 내륙형,2020-11-26,11,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00822,FE_00822,fire,1,YS_0034,2021-01-01 22:00:00,영서 내륙형,2021-01-01,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00823,FE_00823,fire,1,YS_0034,2021-03-31 07:00:00,영서 내륙형,2021-03-31,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00824,FE_00824,fire,1,YS_0034,2021-04-21 13:00:00,영서 내륙형,2021-04-21,4,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00825,FE_00825,fire,1,YS_0034,2021-04-21 14:00:00,영서 내륙형,2021-04-21,4,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00826,FE_00826,fire,1,YS_0035,2020-06-10 09:00:00,고지·산간형,2020-06-10,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00827,FE_00827,fire,1,YS_0035,2020-07-10 11:00:00,고지·산간형,2020-07-10,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00828,FE_00828,fire,1,YS_0035,2021-02-01 10:00:00,고지·산간형,2021-02-01,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00829,FE_00829,fire,1,YS_0035,2021-02-01 11:00:00,고지·산간형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00830,FE_00830,fire,1,YS_0035,2021-02-13 20:00:00,고지·산간형,2021-02-13,2,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00831,FE_00831,fire,1,YS_0035,2021-02-20 04:00:00,고지·산간형,2021-02-20,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00832,FE_00832,fire,1,YS_0035,2021-03-24 18:00:00,고지·산간형,2021-03-24,3,18,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00833,FE_00833,fire,1,YS_0035,2021-03-28 09:00:00,고지·산간형,2021-03-28,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00834,FE_00834,fire,1,YS_0035,2021-03-30 09:00:00,고지·산간형,2021-03-30,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00835,FE_00835,fire,1,YS_0035,2021-05-07 11:00:00,고지·산간형,2021-05-07,5,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
FE_00836,FE_00836,fire,1,YS_0035,2021-05-13 09:00:00,고지·산간형,2021-05-13,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00837,FE_00837,fire,1,YS_0036,2021-04-10 18:00:00,고지·산간형,2021-04-10,4,18,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00838,FE_00838,fire,1,YS_0037,2020-01-03 12:00:00,영서 내륙형,2020-01-03,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00839,FE_00839,fire,1,YS_0037,2020-01-04 13:00:00,영서 내륙형,2020-01-04,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00840,FE_00840,fire,1,YS_0037,2020-01-04 15:00:00,영서 내륙형,2020-01-04,1,15,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00841,FE_00841,fire,1,YS_0037,2020-01-05 06:00:00,영서 내륙형,2020-01-05,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00842,FE_00842,fire,1,YS_0037,2020-01-06 00:00:00,영서 내륙형,2020-01-06,1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
FE_00843,FE_00843,fire,1,YS_0037,2020-01-06 12:00:00,영서 내륙형,2020-01-06,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00844,FE_00844,fire,1,YS_0037,2020-03-08 18:00:00,영서 내륙형,2020-03-08,3,18,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00845,FE_00845,fire,1,YS_0037,2020-04-04 16:00:00,영서 내륙형,2020-04-04,4,16,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00846,FE_00846,fire,1,YS_0037,2020-04-04 17:00:00,영서 내륙형,2020-04-04,4,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00847,FE_00847,fire,1,YS_0037,2020-05-01 14:00:00,영서 내륙형,2020-05-01,5,14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00848,FE_00848,fire,1,YS_0037,2020-06-13 15:00:00,영서 내륙형,2020-06-13,6,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00849,FE_00849,fire,1,YS_0037,2020-10-06 14:00:00,영서 내륙형,2020-10-06,10,14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00850,FE_00850,fire,1,YS_0037,2020-12-10 10:00:00,영서 내륙형,2020-12-10,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00851,FE_00851,fire,1,YS_0037,2021-01-29 10:00:00,영서 내륙형,2021-01-29,1,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00852,FE_00852,fire,1,YS_0037,2021-02-02 11:00:00,영서 내륙형,2021-02-02,2,11,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00853,FE_00853,fire,1,YS_0037,2021-04-02 11:00:00,영서 내륙형,2021-04-02,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00854,FE_00854,fire,1,YS_0037,2021-05-11 17:00:00,영서 내륙형,2021-05-11,5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
FE_00855,FE_00855,fire,1,YS_0037,2021-05-12 10:00:00,영서 내륙형,2021-05-12,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00856,FE_00856,fire,1,YS_0038,2020-10-17 09:00:00,영서 내륙형,2020-10-17,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00857,FE_00857,fire,1,YS_0038,2021-02-01 09:00:00,영서 내륙형,2021-02-01,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00858,FE_00858,fire,1,YS_0038,2021-02-01 11:00:00,영서 내륙형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00859,FE_00859,fire,1,YS_0038,2021-02-02 14:00:00,영서 내륙형,2021-02-02,2,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00860,FE_00860,fire,1,YS_0038,2021-02-03 16:00:00,영서 내륙형,2021-02-03,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
FE_00861,FE_00861,fire,1,YS_0038,2021-02-05 16:00:00,영서 내륙형,2021-02-05,2,16,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00862,FE_00862,fire,1,YS_0038,2021-02-07 09:00:00,영서 내륙형,2021-02-07,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00863,FE_00863,fire,1,YS_0038,2021-02-12 15:00:00,영서 내륙형,2021-02-12,2,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00864,FE_00864,fire,1,YS_0038,2021-02-15 18:00:00,영서 내륙형,2021-02-15,2,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00865,FE_00865,fire,1,YS_0038,2021-02-18 13:00:00,영서 내륙형,2021-02-18,2,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00866,FE_00866,fire,1,YS_0038,2021-02-21 08:00:00,영서 내륙형,2021-02-21,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00867,FE_00867,fire,1,YS_0038,2021-03-06 08:00:00,영서 내륙형,2021-03-06,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00868,FE_00868,fire,1,YS_0038,2021-03-06 09:00:00,영서 내륙형,2021-03-06,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00869,FE_00869,fire,1,YS_0038,2021-03-06 10:00:00,영서 내륙형,2021-03-06,3,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
FE_00870,FE_00870,fire,1,YS_0038,2021-03-06 18:00:00,영서 내륙형,2021-03-06,3,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00871,FE_00871,fire,1,YS_0038,2021-03-25 08:00:00,영서 내륙형,2021-03-25,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00872,FE_00872,fire,1,YS_0038,2021-04-06 08:00:00,영서 내륙형,2021-04-06,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00873,FE_00873,fire,1,YS_0038,2021-04-06 21:00:00,영서 내륙형,2021-04-06,4,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00874,FE_00874,fire,1,YS_0038,2021-04-21 13:00:00,영서 내륙형,2021-04-21,4,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00875,FE_00875,fire,1,YS_0038,2021-04-23 14:00:00,영서 내륙형,2021-04-23,4,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00876,FE_00876,fire,1,YS_0039,2020-04-14 15:00:00,고지·산간형,2020-04-14,4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
FE_00877,FE_00877,fire,1,YS_0039,2020-11-01 17:00:00,고지·산간형,2020-11-01,11,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FE_00878,FE_00878,fire,1,YS_0039,2020-11-06 17:00:00,고지·산간형,2020-11-06,11,17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
FE_00879,FE_00879,fire,1,YS_0039,2021-05-09 11:00:00,고지·산간형,2021-05-09,5,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
FE_00880,FE_00880,fire,1,YS_0040,2020-07-19 19:00:00,영서 내륙형,2020-07-19,7,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00881,FE_00881,fire,1,YS_0040,2021-02-01 09:00:00,영서 내륙형,2021-02-01,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00882,FE_00882,fire,1,YS_0040,2021-02-02 10:00:00,영서 내륙형,2021-02-02,2,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00883,FE_00883,fire,1,YS_0040,2021-02-03 10:00:00,영서 내륙형,2021-02-03,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00884,FE_00884,fire,1,YS_0040,2021-02-03 11:00:00,영서 내륙형,2021-02-03,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00885,FE_00885,fire,1,YS_0040,2021-02-03 12:00:00,영서 내륙형,2021-02-03,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00886,FE_00886,fire,1,YS_0040,2021-02-25 10:00:00,영서 내륙형,2021-02-25,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00887,FE_00887,fire,1,YS_0040,2021-03-08 15:00:00,영서 내륙형,2021-03-08,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00888,FE_00888,fire,1,YS_0040,2021-04-27 11:00:00,영서 내륙형,2021-04-27,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00889,FE_00889,fire,1,YS_0041,2021-02-01 13:00:00,고지·산간형,2021-02-01,2,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FE_00890,FE_00890,fire,1,YS_0042,2020-04-15 08:00:00,영서 내륙형,2020-04-15,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00891,FE_00891,fire,1,YS_0042,2020-04-30 08:00:00,영서 내륙형,2020-04-30,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00892,FE_00892,fire,1,YS_0042,2021-02-03 11:00:00,영서 내륙형,2021-02-03,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00893,FE_00893,fire,1,YS_0042,2021-02-03 14:00:00,영서 내륙형,2021-02-03,2,14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
FE_00894,FE_00894,fire,1,YS_0042,2021-02-03 17:00:00,영서 내륙형,2021-02-03,2,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
FE_00895,FE_00895,fire,1,YS_0042,2021-02-06 13:00:00,영서 내륙형,2021-02-06,2,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00896,FE_00896,fire,1,YS_0042,2021-02-08 10:00:00,영서 내륙형,2021-02-08,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FE_00897,FE_00897,fire,1,YS_0042,2021-02-19 10:00:00,영서 내륙형,2021-02-19,2,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00898,FE_00898,fire,1,YS_0042,2021-02-20 10:00:00,영서 내륙형,2021-02-20,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00899,FE_00899,fire,1,YS_0042,2021-02-21 10:00:00,영서 내륙형,2021-02-21,2,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00900,FE_00900,fire,1,YS_0042,2021-03-30 10:00:00,영서 내륙형,2021-03-30,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00901,FE_00901,fire,1,YS_0042,2021-04-10 15:00:00,영서 내륙형,2021-04-10,4,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00902,FE_00902,fire,1,YS_0042,2021-04-22 21:00:00,영서 내륙형,2021-04-22,4,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00903,FE_00903,fire,1,YS_0043,2020-04-10 11:00:00,영서 내륙형,2020-04-10,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00904,FE_00904,fire,1,YS_0043,2020-04-10 12:00:00,영서 내륙형,2020-04-10,4,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00905,FE_00905,fire,1,YS_0043,2020-04-26 17:00:00,영서 내륙형,2020-04-26,4,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00906,FE_00906,fire,1,YS_0043,2020-12-12 11:00:00,영서 내륙형,2020-12-12,12,11,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00907,FE_00907,fire,1,YS_0043,2020-12-12 12:00:00,영서 내륙형,2020-12-12,12,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00908,FE_00908,fire,1,YS_0043,2020-12-12 15:00:00,영서 내륙형,2020-12-12,12,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00909,FE_00909,fire,1,YS_0043,2021-02-01 09:00:00,영서 내륙형,2021-02-01,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00910,FE_00910,fire,1,YS_0043,2021-02-01 11:00:00,영서 내륙형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00911,FE_00911,fire,1,YS_0043,2021-02-11 10:00:00,영서 내륙형,2021-02-11,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00912,FE_00912,fire,1,YS_0043,2021-02-12 18:00:00,영서 내륙형,2021-02-12,2,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00913,FE_00913,fire,1,YS_0043,2021-02-23 08:00:00,영서 내륙형,2021-02-23,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FE_00914,FE_00914,fire,1,YS_0043,2021-02-26 10:00:00,영서 내륙형,2021-02-26,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00915,FE_00915,fire,1,YS_0043,2021-03-26 18:00:00,영서 내륙형,2021-03-26,3,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00916,FE_00916,fire,1,YS_0043,2021-04-01 17:00:00,영서 내륙형,2021-04-01,4,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00917,FE_00917,fire,1,YS_0043,2021-04-25 14:00:00,영서 내륙형,2021-04-25,4,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00918,FE_00918,fire,1,YS_0043,2021-04-25 15:00:00,영서 내륙형,2021-04-25,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00919,FE_00919,fire,1,YS_0043,2021-04-25 16:00:00,영서 내륙형,2021-04-25,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00920,FE_00920,fire,1,YS_0043,2021-04-25 17:00:00,영서 내륙형,2021-04-25,4,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00921,FE_00921,fire,1,YS_0047,2020-12-07 09:00:00,고지·산간형,2020-12-07,12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00922,FE_00922,fire,1,YS_0049,2020-01-03 12:00:00,고지·산간형,2020-01-03,1,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00923,FE_00923,fire,1,YS_0049,2021-02-01 11:00:00,고지·산간형,2021-02-01,2,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
FE_00924,FE_00924,fire,1,YS_0049,2021-02-09 13:00:00,고지·산간형,2021-02-09,2,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00925,FE_00925,fire,1,YS_0049,2021-02-15 11:00:00,고지·산간형,2021-02-15,2,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00926,FE_00926,fire,1,YS_0049,2021-03-30 13:00:00,고지·산간형,2021-03-30,3,13,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00927,FE_00927,fire,1,YS_0049,2021-05-08 10:00:00,고지·산간형,2021-05-08,5,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00928,FE_00928,fire,1,YS_0049,2021-05-08 11:00:00,고지·산간형,2021-05-08,5,11,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00929,FE_00929,fire,1,YS_0049,2021-05-13 15:00:00,고지·산간형,2021-05-13,5,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00930,FE_00930,fire,1,YS_0049,2021-05-13 16:00:00,고지·산간형,2021-05-13,5,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00931,FE_00931,fire,1,YS_0050,2020-03-28 19:00:00,영서 내륙형,2020-03-28,3,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
FE_00932,FE_00932,fire,1,YS_0050,2020-04-03 14:00:00,영서 내륙형,2020-04-03,4,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00933,FE_00933,fire,1,YS_0050,2020-04-03 15:00:00,영서 내륙형,2020-04-03,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00934,FE_00934,fire,1,YS_0050,2020-04-10 18:00:00,영서 내륙형,2020-04-10,4,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00935,FE_00935,fire,1,YS_0050,2020-06-07 23:00:00,영서 내륙형,2020-06-07,6,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
FE_00936,FE_00936,fire,1,YS_0050,2021-02-01 21:00:00,영서 내륙형,2021-02-01,2,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
