fire_id,연도,월,일,시간,진화소요시간(HH),위도,경도,발생지역시도명,발생지역시군구명,발생지역읍면동명,발생지역리명,발생지역번지,발생원인명,피해면적(ha),피해금액
F_005209,2020,3,21,16,,38.294782957445356,127.30946569167254,경기도,광주시,초월읍,용수리,2-1,,,
F_005210,2020,3,21,19,,38.30787674673783,127.24269399995964,경기도,광주시,장지동,,519,,,
F_005211,2020,3,21,21,,38.24051912999673,126.80665912177209,경기도,안산시단원구,선부동,,1061-13,,,
F_005212,2020,3,21,6,,38.25220983904446,126.93506286009888,경기도,군포시,금정동,,산33-8,,,
F_005213,2020,3,21,10,,38.43701217046851,127.47834749138171,경기도,양평군,옥천면,신복리,704-52,,,
F_005214,2020,3,21,11,,38.06094957426983,127.34061136869346,경기도,용인시처인구,원삼면,두창리,2462,,,
F_005215,2020,3,21,12,,38.56381948976329,127.14530307207028,경기도,남양주시,퇴계원면,퇴계원리,산4-18,,,
F_005216,2020,3,21,12,,38.576713504506884,127.5168668465895,경기도,가평군,설악면,창의리,41,,,
F_005217,2020,3,21,13,,37.94364484496087,127.22175278122724,경기도,안성시,대덕면,소내리,277-1,,,
F_005218,2020,3,21,13,,38.41388015198289,127.54977943365685,경기도,양평군,용문면,연수리,704-8,,,
F_005219,2020,3,22,9,,38.43299235544113,127.43493739794845,경기도,양평군,양서면,증동리,72-4,,,
F_005220,2020,3,22,9,,38.29880362662372,127.00315519163765,경기도,의왕시,청계동,,695-5,,,
F_005221,2020,3,22,11,,38.17273847437175,127.70116869633989,경기도,여주시,강천면,가야리,산11,,,
F_005222,2020,3,22,11,,38.29197514484682,126.74826008688005,경기도,시흥시,월곶동,,520-274,,,
F_005223,2020,3,22,11,,38.98612311436486,127.07366983928007,경기도,연천군,연천읍,차탄리,125-1,,,
F_005224,2020,3,22,12,,38.03578213544236,127.40726759030596,경기도,용인시처인구,백암면,고안리,514-2,,,
F_005225,2020,3,22,12,,37.873929828667904,127.05033949117428,경기도,평택시,팽성읍,근내리,산51-8,,,
F_005226,2020,3,22,12,,38.769677140289645,126.78510260736842,경기도,파주시,문산읍,선유리,산76-7,,,
F_005227,2020,3,22,13,,38.86721029909052,127.46683714486113,경기도,가평군,북면,적목리,517-1,,,
F_005228,2020,3,22,14,,38.17258911219469,126.89781598149683,경기도,화성시,매송면,송라리,산100-2,,,
F_005229,2020,3,22,14,,37.9683832047821,127.52764033628054,경기도,이천시,율면,북두리,341-55,,,
F_005230,2020,3,22,14,,38.115820736448846,127.11437478192097,경기도,화성시,영천동,,산27-18,,,
F_005231,2020,3,22,15,,38.596449584716254,126.70302952495439,경기도,고양시일산서구,구산동,,227,,,
F_005232,2020,3,22,15,,37.98825133364663,127.50651844220127,경기도,안성시,일죽면,산북리,534-1,,,
F_005233,2020,3,22,15,,37.98371624526688,127.49462650390694,경기도,안성시,일죽면,가리,72,,,
F_005234,2020,3,22,17,,37.91024128537969,126.95817574796338,경기도,평택시,오성면,죽리,산65-35,,,
F_005235,2020,3,22,18,,38.646710684995526,126.88360305404143,경기도,파주시,광탄면,용미리,155-1,,,
F_005236,2020,3,22,19,,38.23629656100078,127.5045679497793,경기도,이천시,백사면,현방리,산17-6,,,
F_005237,2020,3,23,11,,38.295863780067506,127.36588396961031,경기도,광주시,곤지암읍,열미리,39,,,
F_005238,2020,3,23,11,,37.92945400656456,127.08377263131567,경기도,평택시,칠괴동,,458-2,,,
F_005239,2020,3,23,12,,39.052733413504455,127.25015560118376,경기도,포천시,관인면,초과리,141-14,,,
F_005240,2020,3,23,13,,38.28341795554985,127.73827985319029,경기도,양평군,양동면,단석리,산111,,,
F_005241,2020,3,23,13,,38.458895603349625,127.5161510521288,경기도,양평군,옥천면,용천리,1035-4,,,
F_005242,2020,3,23,13,,38.073198842632465,127.21651342578504,경기도,용인시처인구,이동읍,덕성리,180,,,
F_005243,2020,3,23,14,,38.279407960737075,127.04508665758578,경기도,성남시분당구,석운동,,60-84,,,
F_005244,2020,3,23,14,,38.45755524435052,127.51571760113536,경기도,양평군,옥천면,용천리,산29-21,,,
F_005245,2020,3,23,18,,38.48121098939896,127.24774373928898,경기도,남양주시,와부읍,도곡리,257,,,
F_005246,2020,3,23,20,,38.19317579553112,126.9101728421475,경기도,안산시상록구,사사동,,611-14,,,
F_005247,2020,3,24,10,,38.0479131945813,127.2866179772642,경기도,용인시처인구,원삼면,학일리,510,,,
F_005248,2020,3,24,12,,38.76604394188468,126.94855654388996,경기도,양주시,광적면,효촌리,488-1,,,
F_005249,2020,3,24,12,,38.08474916746866,126.98756429906727,경기도,화성시,정남면,괘랑리,636,,,
F_005250,2020,3,24,13,,38.74057784077038,127.22608204048811,경기도,포천시,가산면,우금리,80-3,,,
F_005251,2020,3,24,13,,38.732040446646714,127.21035687107738,경기도,포천시,가산면,우금리,698-1,,,
F_005252,2020,3,24,12,,38.08578535470732,126.98889775997286,경기도,화성시,정남면,괘랑리,480-3,,,
F_005253,2020,3,24,14,,38.077485141836625,126.84485979594821,경기도,화성시,남양읍,무송리,524-8,,,
F_005254,2020,3,24,14,,38.708275296662485,126.77429564683156,경기도,파주시,월롱면,덕은리,산56,,,
F_005255,2020,3,24,14,,38.154880502145396,126.70693974973568,경기도,화성시,송산면,신천리,산59-3,,,
F_005256,2020,3,24,17,,38.67553038190889,126.87698324692244,경기도,파주시,광탄면,마장리,산71,,,
F_005257,2020,3,24,17,,38.267381253658186,127.30132771432729,경기도,광주시,초월읍,쌍동리,산69,,,
F_005258,2020,3,24,17,,38.664927444920906,126.90586383142933,경기도,파주시,광탄면,영장리,산22-9,,,
F_005259,2020,3,24,19,,38.21324613231742,126.99946333228847,경기도,수원시장안구,파장동,,369,,,
F_005260,2020,3,25,6,,38.973372716433296,126.98802199874089,경기도,연천군,왕징면,노동리,169-2,,,
F_005261,2020,3,25,8,,38.3000951836513,127.65444755345486,경기도,여주시,북내면,상교리,산40-1,,,
F_005262,2020,3,25,9,,38.8014651161903,127.28322267648112,경기도,포천시,화현면,명덕리,197-4,,,
F_005263,2020,3,25,10,,38.00999411868726,127.4526264488589,경기도,안성시,일죽면,고은리,856,,,
F_005264,2020,3,25,14,,38.13164175591819,127.55029028417803,경기도,여주시,가남읍,신해리,239-11,,,
F_005265,2020,3,25,14,,38.56950462154675,127.177386048839,경기도,남양주시,진건읍,용정리,823,,,
F_005266,2020,3,25,14,,38.136965102744654,127.68574703972098,경기도,여주시,점동면,흔암리,86-2,,,
F_005267,2020,3,25,14,,38.737459546623555,127.18028503296478,경기도,포천시,가산면,방축리,92-1,,,
F_005268,2020,3,25,15,,38.07767073620871,127.59068759844149,경기도,이천시,장호원읍,나래리,694,,,
F_005269,2020,3,25,15,,38.69483184621681,127.39893130389848,경기도,가평군,상면,항사리,20,,,
F_005270,2020,3,25,17,,38.520756230919766,127.48896908651528,경기도,가평군,설악면,방일리,산90-111,,,
F_005271,2020,3,25,17,,37.946812857155834,127.24606373783053,경기도,안성시,대덕면,보동리,406,,,
F_005272,2020,3,25,18,,38.31336906876939,127.75146946554483,경기도,양평군,양동면,쌍학리,505-2,,,
F_005273,2020,3,25,19,,38.79584521573958,126.7616801489453,경기도,파주시,문산읍,마정리,201-3,,,
F_005274,2020,3,25,1,,38.306287216648464,127.2171473689881,경기도,광주시,중대동,,216-27,,,
F_005275,2020,3,26,17,,38.965975903642985,127.02173815859415,경기도,연천군,군남면,진상리,438-1,,,
F_005276,2020,3,26,21,,37.92107718841378,127.44431314334614,경기도,안성시,죽산면,두교리,산44-4,,,
F_005277,2020,3,26,6,,38.186499661740115,127.17734359729629,경기도,용인시처인구,포곡읍,마성리,산40-3,,,
F_005278,2020,3,26,7,,38.56765608278779,127.31524520690144,경기도,남양주시,화도읍,묵현리,산161,,,
F_005279,2020,3,26,8,,38.14864223514758,127.19532274747071,경기도,용인시처인구,역북동,,산12-1,,,
F_005280,2020,3,26,8,,38.56885030746645,127.35736172567896,경기도,남양주시,화도읍,구암리,582,,,
F_005281,2020,3,26,10,,38.539318755171074,127.29323713514817,경기도,남양주시,화도읍,녹촌리,산79-28,,,
F_005282,2020,3,26,12,,38.10883215158026,126.87911407079753,경기도,화성시,비봉면,자안리,229-1,,,
F_005283,2020,3,26,12,,37.948513574551264,126.79518482797378,경기도,화성시,우정읍,이화리,465-4,,,
F_005284,2020,3,26,17,,38.965975903642985,127.02173815859415,경기도,연천군,군남면,진상리,438-1,,,
F_005285,2020,3,26,13,,38.32329157530592,127.27499397937883,경기도,광주시,송정동,,산11,,,
F_005286,2020,3,26,14,,38.888911139922335,126.84445905563004,경기도,연천군,장남면,고랑포리,233-4,,,
F_005287,2020,3,26,15,,38.45049627827242,127.3101868863828,경기도,남양주시,조안면,진중리,산9-2,,,
F_005288,2020,3,26,15,,38.629131341909556,127.09050630078022,경기도,의정부시,용현동,,96-8,,,
F_005289,2020,3,26,15,,38.35977078394311,127.14155339021902,경기도,성남시수정구,복정동,,109-4,,,
F_005290,2020,3,26,15,,38.277346238981146,127.1646044550268,경기도,광주시,오포읍,신현리,554-1,,,
F_005291,2020,3,26,15,,39.014998201245916,127.04583866110808,경기도,연천군,군남면,옥계리,616-1,,,
F_005292,2020,3,26,17,,38.965975903642985,127.02173815859415,경기도,연천군,군남면,진상리,438-1,,,
F_005293,2020,3,27,19,,38.39428930960002,127.17074148189108,경기도,하남시,감이동,,326-7,,,
F_005294,2020,3,27,1,,38.70799299962803,126.69721121345496,경기도,파주시,탄현면,금산리,산20-1,,,
F_005295,2020,3,27,9,,38.59165819904922,126.74971927389933,경기도,고양시일산서구,덕이동,,425-1,,,
F_005296,2020,3,27,15,,39.10751286425189,127.02639454266402,경기도,연천군,중면,도연리,40,,,
F_005297,2020,3,27,15,,38.28343419403862,126.90755868149554,경기도,안양시만안구,안양동,,1108-4,,,
F_005298,2020,3,28,14,,38.806978962157054,127.00224495876338,경기도,양주시,남면,한산리,21-3,,,
F_005299,2020,3,28,14,,39.037368018889836,127.0352849506584,경기도,연천군,중면,합수리,1094-8,,,
F_005300,2020,3,28,15,,38.07655672176706,127.02975801247413,경기도,오산시,지곶동,,산32-1,,,
F_005301,2020,3,28,15,,38.30060336308397,127.66500381596833,경기도,여주시,북내면,상교리,382-4,,,
F_005302,2020,3,28,17,,38.31125716166594,126.94123023119029,경기도,안양시동안구,비산동,,산112,,,
F_005303,2020,3,28,17,,39.02816432422359,127.02715029842722,경기도,연천군,중면,삼곶리,산22,,,
F_005304,2020,3,28,18,,38.61530487092449,127.30017126843399,경기도,남양주시,수동면,지둔리,산85-22,,,
F_005305,2020,3,28,20,,38.57773684079176,126.82165268190766,경기도,고양시일산동구,식사동,,108-2,,,
F_005306,2020,3,29,0,,38.61688521242949,127.05250792512219,경기도,의정부시,장암동,,산65-12,,,
F_005307,2020,3,29,6,,39.0812853629794,126.99111262179886,경기도,연천군,중면,중사리,산194,,,
F_005308,2020,3,29,9,,38.14308920486424,127.20267718467062,경기도,용인시처인구,역북동,,산3-26,,,
F_005309,2020,3,29,10,,38.51145646358137,126.84317632150817,경기도,덕양구,강매동,,45-1,,,
F_005310,2020,3,29,11,,38.113137098354976,126.84698516057148,경기도,화성시,남양읍,북양리,산177,,,
F_005311,2020,3,29,12,,38.848397254150804,126.9074886456936,경기도,파주시,적성면,마지리,산94-5,,,
F_005312,2020,3,29,12,,38.302392555496034,127.66084738357338,경기도,여주시,북내면,상교리,392-5,,,
F_005313,2020,3,29,12,,38.73523379011733,126.81349848187782,경기도,파주시,파주읍,파주리,374-1,,,
F_005314,2020,3,29,13,,38.686109937819104,127.46302611054531,경기도,가평군,청평면,상천리,457-8,,,
F_005315,2020,3,29,14,,38.09550156859844,126.75836339354822,경기도,화성시,마도면,슬항리,558,,,
F_005316,2020,3,29,14,,38.05596670591845,127.61892930337554,경기도,이천시,장호원읍,풍계리,591,,,
F_005317,2020,3,29,14,,38.533027621366735,126.5888779588359,경기도,김포시,대곶면,대능리,378-7,,,
F_005318,2020,3,29,15,,38.79525881823498,126.81603566348255,경기도,파주시,파평면,율곡리,81-3,,,
F_005319,2020,3,29,15,,38.624457261799954,126.54606346843815,경기도,김포시,월곶면,고막리,385-1,,,
F_005320,2020,3,29,15,,38.62872507414692,127.41824827517256,경기도,가평군,청평면,청평리,710-3,,,
F_005321,2020,3,29,16,,38.27867128134373,126.75786039917497,경기도,시흥시,월곶동,,424-1,,,
F_005322,2020,3,29,20,,38.614318765918426,127.10474801840509,경기도,의정부시,산곡동,,532-1,,,
F_005323,2020,3,29,21,,38.53611566984891,126.59092484771057,경기도,김포시,대곶면,대능리,330-50,,,
F_005324,2020,3,29,23,,38.76654156824846,127.11254123910349,경기도,동두천시,탑동동,,486-8,,,
F_005325,2020,3,30,6,,38.745848321745285,127.2798625725426,경기도,포천시,내촌면,신팔리,140,,,
F_005326,2020,3,30,7,,39.08149254881282,126.99125127985431,경기도,연천군,중면,중사리,산194,,,
F_005327,2020,3,30,10,,38.663749992871914,127.36986249146099,경기도,가평군,상면,행현리,373,,,
F_005328,2020,3,30,11,,37.95586972478357,127.06962501950039,경기도,평택시,이충동,,579-18,,,
F_005329,2020,3,30,11,,37.993162504941964,127.28725862136662,경기도,안성시,고삼면,월향리,265,,,
F_005330,2020,3,30,11,,38.51637483383264,127.22822268459046,경기도,남양주시,와부읍,율석리,227,,,
F_005331,2020,3,30,14,,38.54636534542681,127.39386547766121,경기도,양평군,서종면,수입리,산2-1,,,
F_005332,2020,3,30,14,,39.08149254881282,126.99125127985431,경기도,연천군,중면,중사리,산194,,,
F_005333,2020,3,30,15,,38.64549615449086,126.94864284725037,경기도,양주시,장흥면,석현리,330-17,,,
F_005334,2020,3,30,15,,38.41346982005783,127.1761108068777,경기도,하남시,광암동,,산56,,,
F_005335,2020,3,30,15,,38.7058446420327,127.00411570213055,경기도,양주시,백석읍,방성리,산16-2,,,
F_005336,2020,3,30,17,,38.41346982005783,127.1761108068777,경기도,하남시,광암동,,산56,,,
F_005337,2020,3,30,17,,38.27452216342245,127.32281901529254,경기도,광주시,초월읍,선동리,226-5,,,
F_005338,2020,3,30,18,,38.80466633094916,127.08863271595298,경기도,동두천시,광암동,,291,,,
F_005339,2020,3,30,19,,38.75647334565304,126.81818306646196,경기도,파주시,파주읍,향양리,132-1,,,
F_005340,2020,3,30,19,,38.60133513544893,126.85853588661202,경기도,덕양구,관산동,,493-3,,,
F_005341,2020,3,31,4,,38.78651288553774,127.06447519919905,경기도,동두천시,송내동,,산40-1,,,
F_005342,2020,3,31,8,,39.08149254881282,126.99125127985431,경기도,연천군,중면,중사리,산194,,,
F_005343,2020,3,31,13,,38.21460451177237,127.0215356083332,경기도,수원시장안구,하광교동,,197-1,,,
F_005344,2020,3,31,17,,38.12095417999566,127.46324345340213,경기도,이천시,단월동,,산73-7,,,
F_005345,2020,3,31,19,,38.26901708239532,127.6019128003269,경기도,여주시,대신면,초현리,354-5,,,
F_005346,2020,4,1,1,,38.7417566063883,127.07129020312966,경기도,양주시,덕정동,,산40-36,,,
F_005347,2020,4,1,13,,38.0140336340944,127.09560929423563,경기도,평택시,진위면,동천리,산198,,,
F_005348,2020,4,1,13,,38.228604001227936,127.16106829146158,경기도,용인시처인구,모현읍,오산리,126-3,,,
F_005349,2020,4,1,13,,38.66803391167919,127.39585253944661,경기도,가평군,상면,덕현리,산128,,,
F_005350,2020,4,1,14,,38.656789440719464,126.82460467626926,경기도,파주시,조리읍,뇌조리,301-3,,,
F_005351,2020,4,1,15,,38.23261126322031,127.26199719045854,경기도,용인시처인구,모현읍,왕산리,산75-11,,,
F_005352,2020,4,1,16,,38.03206936157393,126.83789366902292,경기도,화성시,장안면,석포리,330-10,,,
F_005353,2020,4,1,18,,38.887665779118954,127.23723173333343,경기도,포천시,영중면,거사리,274,,,
F_005354,2020,4,1,22,,38.99381194863289,126.99729897990011,경기도,연천군,왕징면,북삼리,산81-12,,,
F_005355,2020,4,2,5,,38.704451247892386,127.03808675207017,경기도,양주시,산북동,,364-10,,,
F_005356,2020,4,2,9,,38.40741748648135,127.4675621574921,경기도,양평군,양평읍,오빈리,431-13,,,
F_005357,2020,4,2,10,,38.87935172541237,126.85698373006727,경기도,파주시,적성면,장좌리,265-2,,,
F_005358,2020,4,2,11,,38.01388901220226,127.09618986605436,경기도,평택시,진위면,동천리,637,,,
F_005359,2020,4,2,12,,37.987449865932014,127.1129458052079,경기도,평택시,진위면,은산리,산44-24,,,
F_005360,2020,4,2,13,,38.65018298459396,126.83464933952759,경기도,파주시,조리읍,장곡리,426-3,,,
F_005361,2020,4,2,13,,38.658717201159455,126.55114361600727,경기도,김포시,월곶면,용강리,295-2,,,
F_005362,2020,4,2,14,,37.98075337620149,127.12442031450887,경기도,평택시,진위면,은산리,184-1,,,
F_005363,2020,4,2,14,,38.782744487961075,126.86773039114668,경기도,파주시,법원읍,금곡리,420-9,,,
F_005364,2020,4,2,18,,38.26546606371553,127.65598780143294,경기도,여주시,대신면,하림리,산48,,,
F_005365,2020,4,2,19,,38.237016439096664,126.96818924967035,경기도,의왕시,이동,,산61-2,,,
F_005366,2020,4,2,20,,38.24183734218435,126.97266493731796,경기도,의왕시,고천동,,447-9,,,
F_005367,2020,4,2,20,,38.01385263043313,127.09661115513933,경기도,평택시,진위면,동천리,산173,,,
F_005368,2020,4,3,6,,38.46391833636437,127.35782870942387,경기도,양평군,양서면,부용리,158,,,
F_005369,2020,4,3,7,,38.53615831837795,126.61684512539651,경기도,김포시,양촌읍,구래리,819-3,,,
