source_index,fire_id,발생일시,기상셀ID,기후권역,기후지형유형,addr_type,기후지형_번지유형,월_key,시간_key,산불위험계절,발생시간대구분,L1_NAME,L2_NAME,생활권프록시,원인프록시_500m,생활권접점_score,선행건조_score,강풍_score,강수부족_score,산지접근성_score
3164,F_010856,2020-04-08 12:00:00,YS_0028,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.8499549643902864,0.6792385304736038,0.6205187097029189,0.24746684540388011,0.5326519437449274
3165,F_010859,2020-04-08 13:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.9267060284684802,0.8808190784282287,0.3896793050922943,0.22801657704230427,-0.21377422316484232
3166,F_010860,2020-04-08 14:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.7691608873879282,0.9956040253660308,0.37904097060265635,0.3084039504568393,-0.5746220736266169
3167,F_010864,2020-04-09 14:00:00,YS_0010,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.6471438707227747,1.6630144996324447,0.21110397982561555,0.15185872541398673,-0.16385666190485615
3168,F_010866,2020-04-10 11:00:00,YS_0021,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,4,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.7182732692580508,-0.11755214147061792,-0.45777780804216117,0.15827264872037416,0.49053286675966834
3169,F_010867,2020-04-10 12:00:00,YD_0005,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.5812623454520859,-0.3773202011564488,0.3004953077951607,0.17279792301047117,0.41438657628497816
3170,F_010868,2020-04-10 11:00:00,YS_0043,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,주거지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.32757499949210245,0.5749676635591537,-0.23013250019501572,0.1437717646962334,0.05333900601364604
3171,F_010869,2020-04-11 09:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.10364542599584475,0.15261812304270783,-0.929202718377284,0.13966066658790324,0.20558336692642787
3172,F_010870,2020-04-11 12:00:00,YS_0051,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4989278388899839,0.3969997777849775,-0.628026209618863,0.22153917524003278,-0.0602952294750834
3173,F_010871,2020-04-11 12:00:00,YS_0051,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4989278388899839,0.3969997777849775,-0.628026209618863,0.22153917524003278,-0.0602952294750834
3174,F_010872,2020-04-11 12:00:00,YS_0051,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4989278388899839,0.3969997777849775,-0.628026209618863,0.22153917524003278,-0.0602952294750834
3175,F_010873,2020-04-11 13:00:00,YD_0001,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.9031469749365828,-0.6614673729877322,-0.055334097600373604,0.23559363404127717,-1.0098907149438914
3176,F_010875,2020-04-11 14:00:00,YS_0023,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,14,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.5181380149288868,-0.29131358250045697,-0.5986774752778643,0.2418561114479045,0.3166851963736777
3177,F_010879,2020-04-13 19:00:00,YS_0054,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,19,산불위험계절(11~5월),저녁(18~23시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.4717051892795947,-0.16675736759714088,-0.3242984092963494,0.22176219840080375,0.04988346842537103
3178,F_010880,2020-04-14 16:00:00,YS_0070,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,16,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2033000797187506,0.5575669066489604,0.6186460437426601,0.1430646682944373,0.2077518285282737
3179,F_010881,2020-04-15 08:00:00,YS_0042,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,8,산불위험계절(11~5월),아침(6~9시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.7038193715385355,1.385284717694176,-0.1314393435822598,0.11634808026325266,-0.44637226901677535
3180,F_010882,2020-04-15 11:00:00,YS_0033,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),4,11,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,입산활동 발화 후보,-1.864582329812454,1.130579711759211,-0.5744300435518671,-0.4678915987462422,1.9408825236235634
3181,F_010884,2020-04-15 14:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.4200749896504478,-0.02205080420277697,-0.30730182622105573,0.046254775930716675,-0.047656705484470714
3186,F_010892,2020-04-16 14:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.6581012603901539,0.34658713274704944,-0.00633369184743986,0.10007804452876355,0.6220237868446126
3187,F_010895,2020-04-22 13:00:00,YS_0054,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.9267168709813062,-0.22297327377051926,0.6740222412959282,-0.04440961963204774,-0.1856732114963968
3188,F_010896,2020-04-22 13:00:00,YD_0016,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.3223821085886447,0.32606646507919024,1.5758163629611397,-0.468350437442495,0.8241406626200852
3189,F_010897,2020-04-22 14:00:00,YS_0057,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,주거지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.03600102869828378,-1.3363539922064618,0.8477246573137194,-0.04868440069083996,1.4369415255174918
3191,F_010902,2020-04-24 13:00:00,YS_0015,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.3430432179478524,0.3306878647999431,0.5573427072616398,0.155916733037665,1.0318337456707054
3192,F_010904,2020-04-26 13:00:00,YS_0001,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.512932640475944,0.1351662869199102,0.15690067814284114,0.1956765755196969,0.28172458669371314
3193,F_010908,2020-04-27 11:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7772495710078737,0.6866867253514146,0.039797405594329614,0.10382518069455776,0.22786367425644857
3194,F_010909,2020-04-27 17:00:00,YS_0029,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,17,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.14683649240094884,0.9208766930227132,1.4797225188736467,0.09297268231736143,0.6041490570785867
3195,F_010911,2020-04-30 14:00:00,YS_0024,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,14,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,비인접,기타 인간활동 발화 후보,-2.5659800762113965,-0.031506466225984124,-0.10448827422889093,0.24422123971611678,0.2564029538899545
3196,F_010915,2020-05-01 20:00:00,YD_0002,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,20,산불위험계절(11~5월),저녁(18~23시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.14812815352365027,0.25885018938308524,2.9443222400465063,0.15850959237058543,0.06748347100100739
3197,F_010916,2020-05-01 02:00:00,YD_0007,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,2,산불위험계절(11~5월),야간(0~5시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.9954937170526422,1.1666144077534155,1.7568752587144216,0.15165287888209308,-1.073262170132407
3198,F_010918,2020-05-01 14:00:00,YS_0001,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,14,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-2.013224792082283,0.05215891640502121,-0.28251236691658427,0.15080564646263628,2.629819755581756
3199,F_010919,2020-05-01 15:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,15,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.275947159106659,-0.04834492926813988,-0.08432946010523247,0.21065017936819397,0.05083713487348777
3202,F_010923,2020-05-01 20:00:00,YD_0002,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,20,산불위험계절(11~5월),저녁(18~23시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.3207427970327182,0.2514253391288631,2.9425199763732524,0.15050536114247065,0.13476512667326582
3205,F_010929,2020-05-06 19:00:00,YS_0015,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,19,산불위험계절(11~5월),저녁(18~23시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.6073633689908944,-0.48764195442573255,-0.4693790129445534,0.1979062240219513,0.07735437541426889
3207,F_010931,2020-05-06 14:00:00,YS_0028,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.6962516446620816,-0.9963672219592427,-0.3509776456157172,-1.5567774520909379,-0.7169539896423487
3208,F_010932,2020-05-07 13:00:00,YS_0006,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),5,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0027218762768177,0.5064334937053331,-0.18294004736539068,0.1145638248552691,-0.3509005886461917
3209,F_010934,2020-05-07 19:00:00,YS_0065,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,19,산불위험계절(11~5월),저녁(18~23시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0477190251496669,1.2723092175533417,-0.44457905979046464,0.1044925882056046,-0.09812040233933028
3210,F_010935,2020-05-08 01:00:00,YD_0013,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,1,산불위험계절(11~5월),야간(0~5시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,0.1507868706344585,-2.2665074669195775,-1.2929956106624876,0.21609325526166953,-1.184193427248883
3211,F_010936,2020-05-08 14:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.9046657009834996,1.0061845832390182,-0.42105058621426716,0.1634337018451647,0.11680454697742856
3212,F_010937,2020-05-08 15:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,5,15,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7473920515704959,1.0932563508536033,-0.184984611568245,0.06765717363925058,0.42557582011600303
3213,F_010938,2020-05-08 10:00:00,YS_0005,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,공공시설지역,도로/시가화/농업 인접,입산활동 발화 후보,0.5160498951206278,0.5926029910129388,-0.2624294247980761,0.011747334355356062,1.8449644551175413
3214,F_010939,2020-05-16 15:00:00,YS_0021,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),5,15,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,비인접,입산활동 발화 후보,-2.344060697640463,-2.4360022540952277,-1.2212355537622879,-4.51236272239507,1.937430889787922
3216,F_010941,2020-05-17 20:00:00,YS_0032,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,5,20,산불위험계절(11~5월),저녁(18~23시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.9421435717581893,-1.385031944617589,-0.07381334448301237,-0.03976148489335224,0.6245876783027576
3217,F_010943,2020-05-19 04:00:00,YD_0017,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,5,4,산불위험계절(11~5월),야간(0~5시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,1.173140230464065,-4.3640072721620555,0.028379568938072367,-8.893417869190454,-0.5769096131899711
3218,F_010947,2020-06-04 12:00:00,YS_0005,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,6,12,기타계절,한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.12558268314643048,0.42388689745902464,0.05912749108157972,0.0785823070632855,1.2059518237239595
3219,F_010948,2020-06-04 17:00:00,YD_0001,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,6,17,기타계절,오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.5520526035535056,-0.5587740624357269,1.07844061791937,0.259554842892347,-0.5729740895413244
3220,F_010950,2020-06-05 16:00:00,YS_0029,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),6,16,기타계절,오후(14~17시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.5027112008159431,-0.7699564960880253,-0.08603346932932648,0.13286018767945273,0.4116406960003132
3221,F_010954,2020-06-08 15:00:00,YS_0065,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,6,15,기타계절,오후(14~17시),산림지역,활엽수림,비인접,기타 인간활동 발화 후보,-2.8842366052307087,-0.09757586790356858,-0.33823115666472925,0.13007709310180018,2.384617042392238
3222,F_010955,2020-06-08 17:00:00,YD_0014,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,6,17,기타계절,오후(14~17시),시가화건조지역,주거지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.6772697066153059,-1.0286437089988196,0.3398241094295371,0.10098216085432896,0.3048024024279716
3223,F_010958,2020-06-10 09:00:00,YS_0035,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,6,9,기타계절,아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.6918348868323702,0.35349628125537064,-0.8518346066210313,0.07596291827245455,0.8680332787261871
3224,F_010962,2020-06-12 14:00:00,YD_0014,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,6,14,기타계절,오후(14~17시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.190040099652295,-1.8158490505749743,-0.4248589153727665,-0.5694529826948715,-0.2484570874394336
